,date,BasketDay,branch,item,sub_category,brand,department,category,SupplierName,Week,WeekDay,tempavg,precipitation,wind_speed,War,Recall
187,2022-04-06,339452.6892,71 - ראשון מזרח,טונה בשמן קנולה 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
188,2022-04-06,339452.6892,71 - ראשון מזרח,פילה אנשובי בשמן תומר (45 גרם),אפרטיף,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
189,2022-04-06,339452.6892,71 - ראשון מזרח,ריו מארה אינסלטיסימי מקסיקני עם טונה 160 גר',סלטי טונה,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
190,2022-04-06,339452.6892,71 - ראשון מזרח,שפורטים בשמן וילי פוד (190 גרם),שפרוטים/מקרלים שימורים,מרינה,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
191,2022-04-06,339452.6892,71 - ראשון מזרח,אנשובי צנצנת עם שמן זית 100 גר' תומר,שפרוטים/מקרלים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
192,2022-04-06,339452.6892,71 - ראשון מזרח,סטארקיסט מיקס טוגו טונה עם פתיתים 185 גרם,מארז טונה בשמן קנולה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
193,2022-04-06,339452.6892,71 - ראשון מזרח,ריו מרה טונה בשמן זית 160 ג,סלטי טונה,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",15.0,יום ד׳,21.26666666666667,0.0,9.6,3.0,-0.6666666666666666
194,2022-04-07,384116.09010001,71 - ראשון מזרח,נתחי טונה בהירה בשמן ויליגר (140x4 גרם),מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
195,2022-04-07,384116.09010001,71 - ראשון מזרח,טונה ויליגר רביעייה 140 גר במי מלח,מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
196,2022-04-07,384116.09010001,71 - ראשון מזרח,שלשות נתחי טונה בשמן צמחי 80 גר',מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
197,2022-04-07,384116.09010001,71 - ראשון מזרח,טונה סטאריקיסט בשמן 160 גר' רביעייה,מארזי טונה בשמן,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
198,2022-04-07,384116.09010001,71 - ראשון מזרח,"גפילטע פיש מדגי קרפיון וכסיף בעל""ז 560 גר'",גפילטעפיש,דלידג,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
199,2022-04-07,384116.09010001,71 - ראשון מזרח,טונה במים רביעייה 160 גר - וילי פוד,מארזי טונה במים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
200,2022-04-07,384116.09010001,71 - ראשון מזרח,טונה סטארקיסט במים 160 גר' רביעייה,מארזי טונה במים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
201,2022-04-07,384116.09010001,71 - ראשון מזרח,טונה בשמן קנולה 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
202,2022-04-07,384116.09010001,71 - ראשון מזרח,נתחי טונה בהירה בשמן פוסידון (108x4 גרם),מארזי טונה בשמן,פוסידון,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
203,2022-04-07,384116.09010001,71 - ראשון מזרח,טונה בשמן רביעייה 160 גר - וילי פוד,מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
204,2022-04-07,384116.09010001,71 - ראשון מזרח,טונה סטאריקיסט בשמן קנולה רביעייה 160 גר,מארז טונה בשמן קנולה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
205,2022-04-07,384116.09010001,71 - ראשון מזרח,טונה בשמן זית כתית מעולה 140 גר' סטארקיסט רביעייה,מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
206,2022-04-07,384116.09010001,71 - ראשון מזרח,נתחי טונה בשמן 140 גר' יונה רביעייה,טונה בשמן,יונה,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
207,2022-04-07,384116.09010001,71 - ראשון מזרח,סלט סלמון (2*160) מעושן ויליגר,סלטי טונה,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
208,2022-04-07,384116.09010001,71 - ראשון מזרח,סרדין בשמן צמחי 110 גר',סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
209,2022-04-07,384116.09010001,71 - ראשון מזרח,פילטונה נתחי טונה בשמן זית רביעייה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
210,2022-04-07,384116.09010001,71 - ראשון מזרח,פילטונה טונה בשמן זית שלישיה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
211,2022-04-07,384116.09010001,71 - ראשון מזרח,שלישיית נתחי טונה בהירה בשמן צמחי 80 גר' פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
212,2022-04-07,384116.09010001,71 - ראשון מזרח,סלט טונה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
213,2022-04-07,384116.09010001,71 - ראשון מזרח,סרדין בשמן סויה125 גר,סרדינים שימורים,קפריקורן,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
214,2022-04-07,384116.09010001,71 - ראשון מזרח,כבד דג שיבוט במיץ טבעי אופיסר (120 גרם),שפרוטים/מקרלים שימורים,ללא,מכולת,דגים/בשר משומר,דיפלומט היינץ,15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
215,2022-04-07,384116.09010001,71 - ראשון מזרח,סרדינים בשמן צמחי 125 גר',סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
216,2022-04-07,384116.09010001,71 - ראשון מזרח,טונה במי מלח 158 גר' רביעייה פילטונה,מארזי טונה במים,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
217,2022-04-07,384116.09010001,71 - ראשון מזרח,סטארקיסט שפע משקל 425 גר',טונה בודד,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
218,2022-04-07,384116.09010001,71 - ראשון מזרח,סרדיו בשמן סויה +פלפל 125 גר,סרדינים שימורים,ספייה,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
219,2022-04-07,384116.09010001,71 - ראשון מזרח,פילטונה טונה בשמן צמחי 960 גרם,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
220,2022-04-07,384116.09010001,71 - ראשון מזרח,ריו מרה טונה בשמן זית 160 ג,סלטי טונה,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
221,2022-04-07,384116.09010001,71 - ראשון מזרח,כבד דג שיבוט בשמן הדג 115 גר',שפרוטים/מקרלים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
222,2022-04-07,384116.09010001,71 - ראשון מזרח,סרדינים בשמן עם פלפל חריף 125 גר',סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
223,2022-04-07,384116.09010001,71 - ראשון מזרח,נתחי טונה בשמן זית 160*2 גר עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
224,2022-04-07,384116.09010001,71 - ראשון מזרח,ויצמן סרדין בשמן זית 125 ג,סרדינים שימורים,ללא,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
225,2022-04-07,384116.09010001,71 - ראשון מזרח,ריו מארה טונה בשמן זית שלישיות 80 גרם,מארזי טונה בשמן זית,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
226,2022-04-07,384116.09010001,71 - ראשון מזרח,ספייה סרדין בשמן,סרדינים שימורים,ספייה,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
227,2022-04-07,384116.09010001,71 - ראשון מזרח,סרדינים בשמן צמחי וילי פוד (110 גרם),סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
228,2022-04-07,384116.09010001,71 - ראשון מזרח,ביצי דג שיבוט 200 גר' שוקחה,אפרטיף,שוקחה,מכולת,דגים/בשר משומר,"בני ג'ורג' שוקחה (חיפה) בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
229,2022-04-07,384116.09010001,71 - ראשון מזרח,טונה בשמן צמחי 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ה׳,22.0,0.0,10.333333333333334,1.3333333333333333,1.3333333333333333
230,2022-04-08,266764.3952,71 - ראשון מזרח,טונה בשמן רביעייה 160 גר - וילי פוד,מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
231,2022-04-08,266764.3952,71 - ראשון מזרח,"גפילטע פיש מדגי קרפיון וכסיף בעל""ז 560 גר'",גפילטעפיש,דלידג,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
232,2022-04-08,266764.3952,71 - ראשון מזרח,טונה סטאריקיסט בשמן 160 גר' רביעייה,מארזי טונה בשמן,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
233,2022-04-08,266764.3952,71 - ראשון מזרח,נתחי טונה בהירה בשמן פוסידון (108x4 גרם),מארזי טונה בשמן,פוסידון,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
234,2022-04-08,266764.3952,71 - ראשון מזרח,סרדיו בשמן סויה +פלפל 125 גר,סרדינים שימורים,ספייה,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
235,2022-04-08,266764.3952,71 - ראשון מזרח,סרדין בשמן סויה125 גר,סרדינים שימורים,קפריקורן,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
236,2022-04-08,266764.3952,71 - ראשון מזרח,טונה בשמן זית כתית מעולה 140 גר' סטארקיסט רביעייה,מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
237,2022-04-08,266764.3952,71 - ראשון מזרח,נתחי טונה בהירה בשמן ויליגר (140x4 גרם),מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
238,2022-04-08,266764.3952,71 - ראשון מזרח,נתחי טונה בשמן 140 גר' יונה רביעייה,טונה בשמן,יונה,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
239,2022-04-08,266764.3952,71 - ראשון מזרח,טונה סטארקיסט במים 160 גר' רביעייה,מארזי טונה במים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
240,2022-04-08,266764.3952,71 - ראשון מזרח,טונה בשמן צמחי 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
241,2022-04-08,266764.3952,71 - ראשון מזרח,טונה בשמן קנולה 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
242,2022-04-08,266764.3952,71 - ראשון מזרח,טונה סטאריקיסט בשמן קנולה רביעייה 160 גר,מארז טונה בשמן קנולה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
243,2022-04-08,266764.3952,71 - ראשון מזרח,טונה ויליגר רביעייה 140 גר במי מלח,מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
244,2022-04-08,266764.3952,71 - ראשון מזרח,שפורטים בשמן וילי פוד (190 גרם),שפרוטים/מקרלים שימורים,מרינה,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
245,2022-04-08,266764.3952,71 - ראשון מזרח,טונה במים רביעייה 160 גר - וילי פוד,מארזי טונה במים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
246,2022-04-08,266764.3952,71 - ראשון מזרח,פילה טונה פרוס עם שמן זית בטעם מעושן 120 גר' שמן זית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
247,2022-04-08,266764.3952,71 - ראשון מזרח,טונה במי מלח 158 גר' רביעייה פילטונה,מארזי טונה במים,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
248,2022-04-08,266764.3952,71 - ראשון מזרח,ממרח טונה סטארקיסט (160 גרם),ממרחי דגים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
249,2022-04-08,266764.3952,71 - ראשון מזרח,סרדין מרוקאי במי מלח 125גר',סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
250,2022-04-08,266764.3952,71 - ראשון מזרח,פרוסות פילה טונה 120 גר,מארזי טונה בשמן זית,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
251,2022-04-08,266764.3952,71 - ראשון מזרח,סרדין בשמן צמחי 110 גר',סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
252,2022-04-08,266764.3952,71 - ראשון מזרח,סרדין מרוקאי בשמן זית 115 גר',סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
253,2022-04-08,266764.3952,71 - ראשון מזרח,אנשובי ארוך אמיתי בשמן 45 גר' וילי פוד,אפרטיף,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
254,2022-04-08,266764.3952,71 - ראשון מזרח,פילטונה נתחי טונה בשמן זית רביעייה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
255,2022-04-08,266764.3952,71 - ראשון מזרח,פילה טונה פרוס עם שמן זית 120 גר' עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
256,2022-04-08,266764.3952,71 - ראשון מזרח,בורגול עם גרגירי חומוס עם טונה בשמן זית 160 גרם,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
257,2022-04-08,266764.3952,71 - ראשון מזרח,טונה בשמן זית 100 גר עץ הזית,טונה בודד,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
258,2022-04-08,266764.3952,71 - ראשון מזרח,ספייה סרדין בשמן,סרדינים שימורים,ספייה,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
259,2022-04-08,266764.3952,71 - ראשון מזרח,סרדין רוברט בשמן חמניות 140 גר',סרדינים שימורים,רוברט,מכולת,דגים/בשר משומר,"א. סיימן סחר בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
260,2022-04-08,266764.3952,71 - ראשון מזרח,ריו מרה טונה בשמן זית 160 ג,סלטי טונה,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
261,2022-04-08,266764.3952,71 - ראשון מזרח,סרדינים בשמן צמחי וילי פוד (110 גרם),סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
262,2022-04-08,266764.3952,71 - ראשון מזרח,סרדין רוברט בשמן זית,סרדינים שימורים,רוברט,מכולת,דגים/בשר משומר,"א. סיימן סחר בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
263,2022-04-08,266764.3952,71 - ראשון מזרח,סרדינים בשמן חריף רוברט (115 גרם),סרדינים שימורים,רוברט,מכולת,דגים/בשר משומר,"א. סיימן סחר בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
264,2022-04-08,266764.3952,71 - ראשון מזרח,סרדינים בשמן עם פלפל חריף 125 גר',סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
265,2022-04-08,266764.3952,71 - ראשון מזרח,קוליאס 120גרם,שפרוטים/מקרלים שימורים,יונה,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
266,2022-04-08,266764.3952,71 - ראשון מזרח,פילה אנשובי בשמן חמניות 50 גר',שפרוטים/מקרלים שימורים,ללא,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
267,2022-04-08,266764.3952,71 - ראשון מזרח,ריו מארה טונה בשמן זית לימון ופלפל שליישיה,מארזי טונה בשמן זית,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",15.0,יום ו׳,21.3,0.0,12.266666666666666,12.0,2.3333333333333335
268,2022-04-09,20959.3605,71 - ראשון מזרח,טונה סטאריקיסט בשמן 160 גר' רביעייה,מארזי טונה בשמן,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,שבת,19.5,0.0,10.799999999999999,-2.3333333333333335,1.6666666666666667
269,2022-04-09,20959.3605,71 - ראשון מזרח,טונה סטארקיסט במים 160 גר' רביעייה,מארזי טונה במים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,שבת,19.5,0.0,10.799999999999999,-2.3333333333333335,1.6666666666666667
270,2022-04-09,20959.3605,71 - ראשון מזרח,נתחי טונה בהירה בשמן פוסידון (108x4 גרם),מארזי טונה בשמן,פוסידון,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,שבת,19.5,0.0,10.799999999999999,-2.3333333333333335,1.6666666666666667
271,2022-04-09,20959.3605,71 - ראשון מזרח,פילה אנשובי בשמן תומר (45 גרם),אפרטיף,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,שבת,19.5,0.0,10.799999999999999,-2.3333333333333335,1.6666666666666667
272,2022-04-09,20959.3605,71 - ראשון מזרח,פילטונה נתחי טונה בשמן זית רביעייה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,שבת,19.5,0.0,10.799999999999999,-2.3333333333333335,1.6666666666666667
273,2022-04-10,264337.17919999,71 - ראשון מזרח,טונה סטאריקיסט בשמן 160 גר' רביעייה,מארזי טונה בשמן,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
274,2022-04-10,264337.17919999,71 - ראשון מזרח,"גפילטע פיש מדגי קרפיון וכסיף בעל""ז 560 גר'",גפילטעפיש,דלידג,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
275,2022-04-10,264337.17919999,71 - ראשון מזרח,טונה בשמן רביעייה 160 גר - וילי פוד,מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
276,2022-04-10,264337.17919999,71 - ראשון מזרח,סרדין בשמן סויה125 גר,סרדינים שימורים,קפריקורן,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
277,2022-04-10,264337.17919999,71 - ראשון מזרח,טונה סטארקיסט במים 160 גר' רביעייה,מארזי טונה במים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
278,2022-04-10,264337.17919999,71 - ראשון מזרח,נתחי טונה בהירה בשמן פוסידון (108x4 גרם),מארזי טונה בשמן,פוסידון,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
279,2022-04-10,264337.17919999,71 - ראשון מזרח,ממרח טונה סטארקיסט (160 גרם),ממרחי דגים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,16.0,יום א׳,18.766666666666666,0.0,10.366666666666665,-13.666666666666666,0.0
